79	てる	98	-0.06019247248139434 
288	ん	107	-0.06013399961311634 
603	さ	60	-0.05319493160330361 
176	れ	56	-0.04808905422444328 
304	区	53	-0.04725499639637519 
120	だろ	57	-0.04222637041184366 
472	さん	42	-0.03949585682163712 
379	って	76	-0.03894426826331849 
140	芝浦	34	-0.03709051925140813 
88	こと	61	-0.0368790155804821 
97	だけ	50	-0.03382348547047222 
305	マンション	49	-0.03315283445980709 
544	より	41	-0.03085959032291529 
604	ビギナー	26	-0.02957028162385313 
485	物件	88	-0.02922904553730655 
158	タワマン	34	-0.02895964194443594 
393	.	23	-0.02620950054605814 
540	スレ	29	-0.02597517022797178 
30	年	46	-0.02488899115736727 
33	・	23	-0.0247567973425333 
45	港	22	-0.0239748855532982 
127	!	15	-0.02360741386188161 
67	見	26	-0.02311068799913094 
407	みたい	24	-0.02027806149845247 
209	駅	51	-0.01945394803292428 
366	なっ	33	-0.0190479206263465 
494	ホームレス	18	-0.01886273295045832 
245	いい	51	-0.01855095933439574 
273	けど	91	-0.01832332821257978 
591	のに	29	-0.01829544663576819 
605	他	29	-0.01814125462317664 
53	良い	25	-0.01783897375656887 
349	その	36	-0.01779263186698176 
486	川	14	-0.01713937163735004 
519	/	16	-0.01703495327525521 
148	ステマ	14	-0.01699880007600375 
295	(	32	-0.01638599955455508 
196	タワー	36	-0.0162018320387533 
428	どこ	21	-0.01608998381348053 
279	話	22	-0.01527650304364305 
65	街	14	-0.01524529730236346 
277	GFT	21	-0.01507397534644223 
276	ポジ	14	-0.01477147065239066 
40	立地	14	-0.01435221452861729 
593	関係	16	-0.0143010258203242 
292	意味	16	-0.01403030702144868 
501	あっ	25	-0.01389198258719077 
535	高層	17	-0.01345786073702643 
440	かも	19	-0.01337081971696533 
25	興味	15	-0.01331208228462857 
139	)	27	-0.01311725710781547 
258	まし	30	-0.01297359963525687 
153	,	17	-0.01290445106204935 
478	...	13	-0.01287424053609409 
201	たら	41	-0.01285169711338333 
178	笑	20	-0.01270758698502172 
354	郊外	14	-0.01270162609628699 
506	気	20	-0.01255925724677592 
438	どう	26	-0.01254501108645161 
68	上	18	-0.01247914267913342 
282	書き込み	15	-0.01243012098674935 
161	検討	36	-0.0124078391353274 
225	宣伝	13	-0.01222859082797332 
160	公園	13	-0.01210752081984426 
247	階	20	-0.01205484255741074 
597	住ん	14	-0.01202925063134832 
86	なる	60	-0.01196212127493581 
559	販売	13	-0.01193456343705211 
437	東京	16	-0.01185651068688047 
83	する	74	-0.01183003930562511 
537	出	15	-0.01182847399099931 
452	一	23	-0.01151718842920075 
327	もの	18	-0.01150912032068 
98	近い	14	-0.01150256653420366 
15	方	51	-0.01144410248105996 
574	とか	33	-0.01129844595638692 
244	じゃ	76	-0.0112332451093164 
426	そんな	15	-0.01105212930245397 
166	日	12	-0.01084586945706457 
400	>	11	-0.01052546850543795 
238	地権者	13	-0.01052162512649458 
99	事実	12	-0.01035181163008183 
418	後	23	-0.01033508553883465 
610	力	8	-0.01014236930545158 
87	下がる	13	-0.01008633896945371 
28	ば	59	-0.01008083541749875 
538	み	14	-0.01007444991345637 
11	無理	11	-0.009910881578815018 
195	高く	17	-0.009834372688889344 
93	沿い	10	-0.009820066543945748 
138	確か	13	-0.009790105059313284 
104	すぎ	13	-0.009751982112325074 
450	350	15	-0.009732039358918351 
601	ほぼ	15	-0.009720269714532761 
609	れる	15	-0.009660742283659625 
427	神田	9	-0.009644448882273112 
24	として	23	-0.009604587320307384 
496	なかっ	15	-0.009584755644456124 
397	悪い	11	-0.00936077428558057 
109	圏	9	-0.00927286172392308 
596	5	29	-0.009250467460317678 
102	行っ	12	-0.00902195983823386 
421	どの	14	-0.008985324172164471 
5	書い	8	-0.008965935411472918 
510	向け	8	-0.008947487739539201 
108	中央	11	-0.008829337601288645 
466	富久	13	-0.008785738351158963 
220	晴海	13	-0.008774315071294093 
10	ください	6	-0.008745227504578772 
302	8	15	-0.008706577692302965 
173	パーク	14	-0.008636903975959773 
212	組	8	-0.008584922468395744 
402	時	13	-0.008581613338829069 
464	できる	17	-0.008562714416736115 
392	本当に	9	-0.008436842877830107 
224	内陸	7	-0.008384856694475272 
554	あそこ	6	-0.008338160705257953 
133	普通	15	-0.008301824350335874 
82	だっ	17	-0.00829568660608943 
1	建つ	8	-0.008272062967399239 
571	否定	6	-0.008153963667589607 
265	わけ	13	-0.008119349345921571 
444	あなた	5	-0.008058810419905391 
9	倍率	8	-0.008057451226281315 
422	言う	15	-0.008033448279857087 
262	まあ	8	-0.007974402400648841 
459	安く	15	-0.007953671975479382 
208	だって	7	-0.007851001587549892 
150	〜	6	-0.00781914401166265 
123	これ	11	-0.007813287750245793 
560	中野	12	-0.007801276932090924 
219	そこ	11	-0.007767131939343106 
333	多い	26	-0.007762635731907875 
507	居	7	-0.007721723539335884 
424	中古	12	-0.007714656342506352 
353	位	18	-0.007708040065438253 
502	下	7	-0.007699875686574508 
564	完売	8	-0.00760805589268082 
408	問題	12	-0.007566954267080012 
419	オレ	6	-0.00745205676573621 
355	しれ	9	-0.007429110317894628 
374	なく	42	-0.007384315154438248 
415	~	16	-0.007357187127727345 
567	要素	7	-0.007291870024095258 
405	徒歩	13	-0.007106081640879653 
398	っけ	7	-0.007051478052330694 
275	m	8	-0.007047014773241146 
484	近	6	-0.007022754668336109 
198	高い	38	-0.007011346955890792 
269	き	13	-0.006968064885233377 
159	どんな	7	-0.006966412931449771 
526	営業	8	-0.006952842116495004 
101	近く	9	-0.006900695992932564 
221	しかも	14	-0.006868359589749922 
516	田町	6	-0.006844494782900529 
287	やめ	8	-0.006755829436480283 
318	ハウス	10	-0.006743947435721952 
358	380	5	-0.006699608623381385 
309	入れ	8	-0.006627572226915104 
180	購入	12	-0.006606736571225147 
512	くれ	6	-0.006548144191118967 
346	安い	18	-0.006544944070325133 
312	少ない	7	-0.006505470138232789 
84	すれ	9	-0.00645140790545082 
469	あの	9	-0.006442275642706532 
578	万	19	-0.006411854031877348 
611	平米	12	-0.006369439510300608 
92	押し	6	-0.006340318557852554 
181	自分	8	-0.006145918046659573 
137	下さい	5	-0.006122862717111876 
323	自体	9	-0.006112236087426202 
6	条件	10	-0.006033075153592422 
253	建築	11	-0.006026157890149987 
549	変更	5	-0.005991738702571575 
162	山手	10	-0.005987706776454191 
586	運河	7	-0.005978235492426386 
488	みんな	6	-0.005933972393844258 
169	全く	7	-0.005905028114842529 
364	平均	9	-0.005900360187702061 
598	ほう	11	-0.005847951515407927 
365	売り	7	-0.00577518040367323 
476	文章	5	-0.005748875562602484 
22	遠	9	-0.005693355902128766 
100	比較	18	-0.005685364976055584 
232	ファミリー	5	-0.005667546776491649 
297	下げ	6	-0.005628607630924819 
577	必死	7	-0.00561148233143937 
62	でる	7	-0.005599734212458725 
350	間取り	5	-0.005553740109328159 
143	あたり	8	-0.005539806009159507 
235	13	5	-0.005523859885600481 
508	んで	6	-0.005520901267407213 
474	地価	5	-0.005462961926172434 
343	LDK	9	-0.005427285511209792 
534	買わ	7	-0.005416398844266905 
552	出し	7	-0.005416073804422194 
261	まぁ	9	-0.005377339900867411 
588	もん	8	-0.005358503397457229 
505	地震	8	-0.005322725260099322 
307	分かる	8	-0.005238477364348343 
223	2	35	-0.005237222149594522 
499	仕方	6	-0.005214873112050497 
602	一緒	5	-0.005200242213950336 
551	出す	7	-0.005178335038850029 
61	俺	8	-0.005177153171563094 
71	そもそも	9	-0.005166356628434132 
103	売れる	6	-0.005164603005512837 
163	全て	7	-0.00515191766542664 
308	別に	5	-0.005129986805286357 
475	4	9	-0.005104248894969045 
134	南	5	-0.005057193320893908 
590	感	8	-0.005025742437670373 
274	ビル	9	-0.005012711999876488 
278	目	9	-0.005001859254938991 
197	手	10	-0.004994256768440332 
110	なんか	8	-0.004987178409146526 
558	現地	5	-0.004972807928328686 
272	70	7	-0.004952200226156304 
383	三	8	-0.004918641950395715 
170	出来る	8	-0.00491753203769516 
126	??	5	-0.00491515432671187 
52	ましょ	7	-0.004894339807790011 
347	3	26	-0.004849794729667749 
607	ほど	13	-0.004841670023622296 
184	次	6	-0.004837848879064059 
206	仕様	11	-0.004803345854617288 
442	目的	5	-0.004763307370667964 
548	ながら	10	-0.004761665814809767 
239	勝どき	6	-0.004734210638232589 
336	最近	7	-0.004684381475080174 
128	いくら	9	-0.004646921389695038 
553	外国	5	-0.004645021796371286 
497	大きな	11	-0.00461102776957282 
243	いう	9	-0.004609323022981681 
154	結構	5	-0.004605213568727281 
19	金	10	-0.004604594866085016 
491	お買い得	7	-0.004601927111104218 
4	売れ行き	5	-0.004576345202093794 
303	費	10	-0.004527692017692046 
229	レジデンス	7	-0.00452581468981786 
468	セントラル	7	-0.00452581468981786 
543	税	8	-0.004521435554375937 
458	微妙	6	-0.004482295436363465 
231	単位	5	-0.004466466875064069 
27	すでに	6	-0.004462788129373862 
77	6	8	-0.004448027602973702 
470	低い	6	-0.004431779866597528 
280	リスク	6	-0.004430677693696007 
211	交通	6	-0.004395137146614065 
599	ちょっと	10	-0.004395107562451777 
121	1	41	-0.004362355180512941 
614	イマイチ	5	-0.004326484703799065 
314	今後	10	-0.004324037592592782 
18	三井	9	-0.004315628947325813 
547	過ぎ	5	-0.00430368308747984 
412	大した	8	-0.004262841372974491 
371	やっ	6	-0.004259984095928714 
532	相場	7	-0.004249513443047551 
43	対象	7	-0.004233937024628737 
233	時期	7	-0.004232282490731759 
492	柱	5	-0.004229696551649931 
321	ほとんど	6	-0.004227683811857814 
81	湾岸	49	-0.004215437953996798 
388	買え	9	-0.004211588361176827 
509	期待	7	-0.00420192291375601 
384	得	8	-0.004192997402477528 
168	://	12	-0.004175899611750668 
356	jp	12	-0.004175899611750668 
439	http	12	-0.004175899611750668 
236	12	5	-0.004172403246067048 
589	上昇	7	-0.004160953564756965 
542	当然	7	-0.004146269380633434 
460	住む	6	-0.004124791169500579 
490	50	7	-0.004120308571039513 
306	投稿	5	-0.004102183456243236 
520	向き	5	-0.004092109548397664 
91	そこそこ	6	-0.004052677126471283 
375	想像	6	-0.004035724023115844 
352	感じ	19	-0.00402227523395039 
23	以下	5	-0.004019623567519188 
595	良かっ	5	-0.004000366950012678 
573	動き	5	-0.003985242326925794 
606	せる	5	-0.003954616251787817 
20	家賃	7	-0.003949735743556509 
270	メートル	7	-0.003947535837667332 
401	日本	5	-0.003941260830809945 
222	ホント	6	-0.003749299078013082 
39	外	8	-0.003748141881409554 
530	売っ	8	-0.003733818422152956 
378	あと	10	-0.003719115937832413 
284	やり	6	-0.003717314841219652 
118	わざわざ	5	-0.003699416487777231 
387	250	6	-0.003691707094971677 
406	ぞ	5	-0.003670332052136342 
541	例	5	-0.003648828575838666 
615	しかし	6	-0.003638717344129266 
185	免震	23	-0.003629556015673585 
73	新築	13	-0.003591347596912817 
372	副	5	-0.00358931721091735 
246	倍	10	-0.00357934924138258 
369	なし	6	-0.00357596814715356 
332	利便	7	-0.003571407850796262 
248	坪単価	6	-0.0035680723661647 
363	個人	7	-0.003566813965829997 
487	言っ	16	-0.003547669256090742 
322	埋立	5	-0.003544047359872851 
338	思わ	5	-0.003489412952682453 
446	戸数	10	-0.003477777811028181 
48	高騰	5	-0.003432624689803199 
579	すら	11	-0.003432471421447768 
122	これから	6	-0.003399337590549537 
359	万円	10	-0.003397237921710574 
413	まくっ	5	-0.003382814354760165 
525	考える	5	-0.00337682586158279 
69	次第	6	-0.003363645988142578 
194	十	7	-0.003339816698368313 
89	アトラス	6	-0.003330481829405835 
587	大して	5	-0.003321335115908727 
116	劣る	5	-0.003306631941502296 
389	そんなに	5	-0.003300229432411551 
165	つか	5	-0.003282531065379991 
511	書か	5	-0.003280583384306731 
293	辺り	5	-0.003280101085534215 
334	あげ	5	-0.003265491163700873 
283	考え	17	-0.003222474723281576 
518	新宿	82	-0.003192014113955682 
576	奴	7	-0.003186330806475605 
50	歩い	5	-0.003181684819310607 
51	良く	7	-0.003168193950698788 
37	十分	7	-0.003158804341301444 
594	ので	46	-0.003136323593678333 
313	批判	5	-0.003111224394183482 
0	なけれ	6	-0.003109556553620015 
250	いけ	7	-0.003109450816202119 
449	利益	7	-0.003103610829270763 
399	似	5	-0.003087297991218753 
298	ベイズ	6	-0.003080198885391259 
583	1200	5	-0.003079873153158608 
144	建物	14	-0.003030620888923137 
592	%	6	-0.003029135809762924 
613	2000	5	-0.003016227229772822 
546	最初	7	-0.003012250781996141 
252	ませ	14	-0.003003902910854396 
256	-	6	-0.002955019644506941 
467	それでも	5	-0.002925273778029655 
72	計画	6	-0.002920336482551931 
503	住戸	6	-0.002919987528360559 
390	止め	5	-0.002918410699803963 
266	200	5	-0.002895379575772305 
376	co	6	-0.002859006345278932 
188	リビオ	6	-0.002834072272192316 
493	側	5	-0.002824380230299271 
482	言い	5	-0.002789331345527891 
489	つ	6	-0.002780340478988078 
377	想定	8	-0.002762148283308491 
26	坪	6	-0.002755504961148045 
381	セール	7	-0.00275107250304784 
612	リ	7	-0.00275107250304784 
563	点	7	-0.002748807816304171 
568	入る	7	-0.00274629314513868 
227	商業	5	-0.002731246105427349 
55	100	5	-0.00272381825808401 
417	必要	8	-0.002716825277935807 
57	35	7	-0.00270272731932136 
2	出来	6	-0.002683695646818897 
29	変わる	6	-0.002659032790050394 
423	目黒	5	-0.002644810677583001 
414	上がる	5	-0.002636383845533424 
13	一般	5	-0.002627468449000921 
218	こんな	7	-0.002620883125420112 
367	当たり前	5	-0.002590895977919606 
481	い	30	-0.002590817981252211 
75	イメージ	5	-0.002562359551888028 
296	なん	5	-0.002543391949958441 
294	制震	14	-0.002526679036603003 
271	られ	9	-0.00251017015101726 
433	契約	5	-0.002474919621744352 
16	でき	11	-0.00242145858078965 
193	部分	5	-0.002394180400813531 
529	はず	6	-0.002373393909023608 
539	もちろん	5	-0.002370067088251722 
96	だらけ	5	-0.002322252398219682 
164	ぜ	5	-0.002300300158460322 
156	行け	5	-0.002297184455086011 
78	ないし	5	-0.002240996713520841 
396	都庁	6	-0.002238713621013615 
391	三菱	8	-0.002196583150255503 
240	いく	5	-0.002135747137629557 
517	どっち	9	-0.00213404020184728 
74	見かけ	5	-0.002103113205454655 
214	全然	6	-0.002081614610749137 
340	多	5	-0.002059282542422998 
242	いえ	5	-0.002009898041439633 
471	結局	5	-0.001951548691299089 
434	9	5	-0.001933795082990406 
600	られる	7	-0.001890764275042747 
207	一部	5	-0.001885758654653851 
146	「	5	-0.00176631285118845 
136	施設	9	-0.001715374520469449 
192	投資	16	-0.00171332693435564 
441	によって	7	-0.00170418160883209 
443	による	5	-0.001688725117996095 
177	最後	5	-0.001625833058366057 
351	地盤	12	-0.00161817003354981 
260	同じ	20	-0.001577526825791424 
241	メリット	5	-0.001548645026046556 
317	それ	31	-0.001497963148508496 
498	www	7	-0.001474006159361202 
111	間違い	8	-0.001415176566513888 
205	管理費	16	-0.001409899013821691 
131	前	19	-0.001399235120158654 
319	基礎	9	-0.001319584412042845 
76	うち	5	-0.001312527608902416 
337	ばかり	5	-0.001305663322629038 
581	ネガ	13	-0.00129781501982866 
80	情報	13	-0.001290125554159542 
420	積立金	10	-0.001114009853640332 
522	程度	5	-0.001103217226716475 
204	ため	15	-0.001090464896099173 
404	戸	6	-0.001088206544244196 
431	土地	13	-0.0008729759647627206 
432	html	5	-0.0008526337575651928 
182	円	8	-0.0008456942953808679 
311	さらに	5	-0.0008405811105792732 
341	修繕費	5	-0.0008103346174143743 
330	構造	8	-0.0007956174946565689 
572	コスト	13	-0.0007221319812731386 
14	かかる	8	-0.0006963104804967074 
189	誰	9	-0.0006926168965427095 
200	たり	15	-0.0006507243078154832 
8	あまり	9	-0.000647843972838655 
203	設備	10	-0.0005317967778394866 
461	修繕	13	-0.0005144454572330149 
528	毎	5	-0.0005144454572330149 
299	なら	83	-0.0004975006254141721 
129	幅	5	-0.0004928867359309685 
570	とこ	5	-0.0004917656010609774 
430	振	9	-0.0004356067359748584 
326	直接	5	-0.0003255619149815779 
291	増える	5	-0.0002941560447367947 
12	固い	6	-0.000225980016424114 
226	制	8	-0.000225980016424114 
171	好き	16	-0.0001691517619758445 
215	形状	6	0 
342	管理	5	0 
348	安上がり	5	0 
370	杭	6	0 
41	一時金	6	0 
523	組合	5	0 
234	10	21	0.0002311098189972995 
608	よう	33	0.0002535416452061277 
267	お	23	0.0002982551617967841 
58	不動産	17	0.0004137614129250987 
35	ちなみに	9	0.0004168267403027945 
155	ただ	20	0.0005273510816696653 
339	価格	37	0.0007528280831257336 
394	という	35	0.0007864826434529536 
190	7	9	0.0009183972668067386 
569	一番	16	0.0009771066124146764 
255	また	13	0.001019546352812852 
175	スーパー	7	0.001151179279452849 
616	件	7	0.001508790592952972 
66	逆	8	0.001561306607858285 
477	資産	20	0.001764702336708369 
228	住民	8	0.002076182796836083 
7	でし	5	0.002136505008258259 
545	評価	10	0.002172306783113893 
557	すぎる	8	0.002489502451822515 
183	キャピタルゲイン	6	0.002611550943593693 
54	何	23	0.002617101741245746 
515	そういう	9	0.002739322009886356 
524	300	10	0.002832076780976576 
550	地	9	0.002939409818584028 
199	角	8	0.003015326591786294 
453	買っ	9	0.003081548942587435 
582	方面	6	0.003082101144201228 
483	デベ	9	0.003137256590083303 
584	入っ	9	0.003191076016443573 
47	割	8	0.003300478192001813 
462	歌舞伎町	8	0.003326120999720154 
463	大江戸	8	0.003332989753381766 
263	人気	28	0.003414882908904761 
257	いっ	8	0.003477182043573548 
125	無い	11	0.00357068307237403 
210	可能	14	0.00376966834024044 
46	あれ	9	0.003773060710287892 
191	距離	11	0.003854759366598533 
300	なり	13	0.004093811986725144 
21	渋谷	11	0.004255483257140633 
555	もう	11	0.004476858695608961 
380	大久保	11	0.004696458963976363 
416	だから	9	0.004795444998656787 
448	やはり	7	0.004880903904674247 
142	予定	6	0.004971894649545362 
566	割安	10	0.005002077312998291 
251	ます	80	0.005163650424798162 
202	線	19	0.005192797986700234 
465	買う	26	0.005280100776193761 
105	橋	9	0.005482687515543065 
409	参宮	9	0.005482687515543065 
447	場所	10	0.005580900488170357 
90	この	53	0.005651856363791019 
429	中	19	0.005693293803086996 
290	内	8	0.005697184375814675 
373	部屋	38	0.005741481273367432 
320	らしい	5	0.005804052359924715 
31	変わら	10	0.005816048778530034 
141	タクシー	5	0.005840430909200876 
289	帯	6	0.00589621682607949 
254	大	18	0.005949143927579184 
456	割高	5	0.005967219096790932 
386	実際	16	0.006093583432330127 
113	すぐ	5	0.006168687783075629 
521	以降	5	0.006202138132282211 
49	辺	9	0.006374984573564408 
435	新大久保	9	0.006399396168399044 
301	眺望	13	0.006596259444326748 
368	部	7	0.006605032422382602 
151	20	14	0.006812929460444152 
536	違い	10	0.006841489460213886 
264	見合い	5	0.006917616953063052 
32	予想	7	0.007097518785380716 
132	持っ	6	0.007176541310145298 
495	以外	5	0.007268173595723106 
310	低層	13	0.007347112776015177 
361	など	30	0.007394531065457012 
329	頃	5	0.007408564627336493 
357	規模	17	0.007619599861794733 
147	化	6	0.007662761968293175 
60	MR	8	0.007926550879001093 
514	少し	7	0.008448042101209368 
436	まで	37	0.008481167205598888 
533	それぞれ	5	0.008563248615505245 
345	納得	5	0.009026816153085114 
403	先	7	0.00917314507322705 
324	都心	34	0.009179673111306845 
217	魅力	10	0.009218227598568832 
315	思い	21	0.009306727324071038 
64	もっと	8	0.009389314422729807 
513	くる	19	0.009478654910508894 
186	性	24	0.009525971495236199 
344	くらい	49	0.00976091636770862 
59	でも	29	0.01021032949137663 
249	まだ	13	0.01034024083292131 
480	欲しい	5	0.01045702073234235 
325	へ	8	0.01065729599074317 
561	買える	13	0.01070507510865119 
395	悪く	13	0.0107183974439694 
425	生活	7	0.01075308280381603 
119	行く	5	0.01077472926693425 
500	や	58	0.01085415577690596 
556	通り	8	0.01108214040062385 
172	レベル	8	0.01125035894077716 
70	高	9	0.01150267793962935 
112	北	5	0.01159188957841759 
585	ところ	10	0.01166522961387802 
94	遠い	8	0.01289343394842999 
360	買い	9	0.01298014439726867 
504	言わ	14	0.0130427211098207 
179	環境	5	0.01304585760983074 
17	私	7	0.01306516039036265 
454	比べ	9	0.01309554730272322 
382	60	22	0.01314014895088166 
106	モデルルーム	11	0.01340921180549124 
95	以上	14	0.01342823370272295 
259	市場	5	0.01420050953993957 
115	期	20	0.01444738722267673 
565	ず	9	0.01452428700660577 
36	的	44	0.01523690237299284 
152	かなり	20	0.01526840809198307 
562	住み	6	0.01536340006992483 
281	たくさん	6	0.01547306949883112 
237	見る	8	0.01559616868724113 
56	ある	73	0.01593259267815299 
130	今	24	0.01601904553395407 
328	周辺	16	0.01603421214536682 
3	流れ	5	0.01610427793638455 
617	西	7	0.01616672277342166 
135	時間	10	0.0161801149040873 
213	分	22	0.01720814551931059 
411	どれ	6	0.01723892868973248 
145	再	16	0.01758673159406476 
316	思う	51	0.01781767499520217 
38	好調	5	0.01806604638960277 
286	しか	22	0.01830135093687522 
114	開発	15	0.01842717797221317 
455	事	13	0.0194356966147523 
216	多く	5	0.01949736921021524 
473	丁目	24	0.01950132045553738 
362	売れ	20	0.01951426311982233 
451	やすい	8	0.02020565401632337 
457	わ	10	0.02033313762121561 
331	価値	23	0.0212506667656079 
117	なんて	23	0.02156038345818695 
187	地区	7	0.02201688312066084 
44	多摩	9	0.02241198134866465 
580	者	35	0.02330868367648437 
575	集客	9	0.02426845003305243 
479	含め	7	0.02460672966223369 
174	こちら	9	0.02520831364043283 
63	グローバル	9	0.02630084632394264 
42	五	13	0.02775694688228234 
124	人	73	0.03173841336401557 
527	あり	26	0.03179622661828673 
285	便利	11	0.03324524517445418 
230	いる	53	0.033316662457888 
167	層	15	0.03592051008474196 
445	来場	9	0.03862200164741651 
268	需要	13	0.04179351708301822 
385	エリア	25	0.04267598004348848 
410	数	26	0.0462809791154534 
531	西新宿	50	0.05954114496755299 
335	そう	35	0.06884515306122184 
107	住み替え	7	0.08201056250182487 
85	う	105	0.1092009496389242 
157	でしょ	92	0.1097542584935075 
34	思っ	14	5.035932953660885e-05 
149	たい	24	9.735490974123456e-05 
